Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
165.22.197.149-64.227.132.71-58135-3389-6,165.22.197.149,58135,64.227.132.71,3389,6,01/02/2023 07:27:12 AM,1268835,3,4,43.0,1.0,43.0,0.0,14.333333333333334,24.826061575153908,1.0,0.0,0.25,0.5,34.67747973534778,5.516871776078056,211472.5,400722.6454323489,1002281.0,1.0,258842.0,129421.0,183027.51924232597,258841.0,1.0,1268047.0,422682.3333333334,519209.30521836114,1002281.0,115.0,0,0,0,0,72,92,2.364373618319167,3.152498157758889,0.0,43.0,5.5,15.156328239856967,229.71428571428575,1,2,0,2,6,0,0,0,1.0,6.285714285714286,14.333333333333334,0.25,0,0,0,0,0,0,0,6,0,0,8192,502,1,20,0,0,0,0,1.675236432833415E15,0.0,1.675236432833415E15,1.675236432833415E15,NeedManualLabel
14.192.3.197-64.227.132.71-50627-6969-6,14.192.3.197,50627,64.227.132.71,6969,6,01/02/2023 07:27:15 AM,38699,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.36184397529652,12899.666666666666,15000.515868907087,29776.0,1084.0,38699.0,19349.5,16278.30520969551,30860.0,7839.0,0,0,0,0,0,0,0,0,0,108,40,77.5213829814724,25.84046099382413,0.0,0.0,0.0,0.0,0.0,1,2,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,65160,0,32,0,0,0,0,1.67523643584163E15,0.0,1.67523643584163E15,1.67523643584163E15,NeedManualLabel
137.184.8.198-64.227.132.71-46474-5900-6,137.184.8.198,46474,64.227.132.71,5900,6,01/02/2023 07:27:16 AM,511929,4,4,12.0,12.0,12.0,0.0,3.0,6.0,12.0,0.0,3.0,6.0,46.88150114566669,15.627167048555563,73132.71428571428,124104.66337963063,254901.0,0.0,511046.0,170348.6666666667,147527.15091580036,256032.0,0.0,511619.0,170539.6666666667,147072.97421801646,255835.0,715.0,0,0,0,0,136,136,7.813583524277782,7.813583524277782,0.0,12.0,2.6666666666666665,5.291502622129181,28.0,1,2,0,2,7,0,0,0,1.0,3.0,3.0,3.0,0,0,0,0,0,0,0,1,0,1,29200,510,1,32,0,0,0,0,1.675236436562201E15,0.0,1.675236436562201E15,1.675236436562201E15,NeedManualLabel
137.184.8.198-64.227.132.71-48480-5900-6,137.184.8.198,48480,64.227.132.71,5900,6,01/02/2023 07:27:17 AM,521307,4,4,12.0,12.0,12.0,0.0,3.0,6.0,12.0,0.0,3.0,6.0,46.03813108206872,15.346043694022908,74472.42857142857,126459.94329939308,259680.0,1.0,520451.0,173483.6666666667,150241.40316614902,260775.0,1.0,521132.0,173710.6666666667,149827.78803123717,260595.0,705.0,0,0,0,0,136,136,7.673021847011454,7.673021847011454,0.0,12.0,2.6666666666666665,5.291502622129181,28.0,1,2,0,2,7,0,0,0,1.0,3.0,3.0,3.0,0,0,0,0,0,0,0,1,0,1,29200,510,1,32,0,0,0,0,1.675236437179659E15,0.0,1.675236437179659E15,1.675236437179659E15,NeedManualLabel
107.170.249.23-64.227.132.71-51776-5222-6,107.170.249.23,51776,64.227.132.71,5222,6,01/02/2023 07:27:17 AM,1265329,2,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33333333333333337,0.5773502691896257,0.7903082913613773,3.951541456806886,316332.25,473349.4363338604,1001765.0,104.0,263460.0,263460.0,0.0,263460.0,263460.0,1264375.0,632187.5,893901.0582522543,1264271.0,104.0,0,0,0,0,72,104,1.5806165827227545,2.3709248740841318,0.0,1.0,0.16666666666666669,0.408248290463863,0.16666666666666669,1,2,0,1,4,0,0,0,1.0,0.2,0.0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,29200,510,0,32,0,0,0,0,1.675236437221407E15,0.0,1.675236437221407E15,1.675236437221407E15,NeedManualLabel
107.170.249.23-64.227.132.71-51776-5222-6,107.170.249.23,51776,64.227.132.71,5222,6,01/02/2023 07:27:18 AM,161,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,12422.360248447205,161.0,0.0,161.0,161.0,161.0,161.0,0.0,161.0,161.0,0,0,0,0,0,0,0,0,0,64,0,12422.360248447205,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,229,0,0,32,0,0,0,0,1.675236438748653E15,0.0,1.675236438748653E15,1.675236438748653E15,NeedManualLabel
14.192.3.197-64.227.132.71-50628-9200-6,14.192.3.197,50628,64.227.132.71,9200,6,01/02/2023 07:27:19 AM,37884,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.58547143912998,12628.0,15381.86191590602,29822.0,174.0,37884.0,18942.0,15632.716718472193,29996.0,7888.0,0,0,0,0,0,0,0,0,0,108,40,79.18910357934747,26.396367859782494,0.0,0.0,0.0,0.0,0.0,1,2,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,65160,0,32,0,0,0,0,1.675236439593826E15,0.0,1.675236439593826E15,1.675236439593826E15,NeedManualLabel
64.227.132.71-14.192.3.197-9200-50628-6,64.227.132.71,9200,14.192.3.197,50628,6,01/02/2023 07:27:19 AM,1867,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1071.2372790573113,1867.0,0.0,1867.0,1867.0,1867.0,1867.0,0.0,1867.0,1867.0,0,0,0,0,0,0,0,0,0,64,0,1071.2372790573113,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,510,0,0,32,0,0,0,0,1.675236439634644E15,0.0,1.675236439634644E15,1.675236439634644E15,NeedManualLabel
64.227.132.71-160.44.201.156-57184-443-6,64.227.132.71,57184,160.44.201.156,443,6,01/02/2023 07:27:19 AM,723998,9,9,1751.0,5608.0,856.0,0.0,194.55555555555554,306.0294557355187,2920.0,0.0,623.1111111111112,998.4907917007102,10164.392719316904,24.86194713245064,42588.117647058825,69769.55691317162,162990.0,1.0,559233.0,69904.125,79740.02778751442,163985.0,35.0,562899.0,70362.375,97546.10609338613,229934.0,1.0,0,0,0,0,200,192,12.43097356622532,12.43097356622532,0.0,2920.0,387.31578947368416,734.4657962410186,539440.0058479534,1,2,0,8,17,0,0,0,1.0,408.8333333333333,194.55555555555554,623.1111111111111,0,0,0,7359,9,14915,0,97,0,311,64240,65,4,20,0,0,0,0,1.675236439454184E15,0.0,1.675236439454184E15,1.675236439454184E15,NeedManualLabel
64.227.132.71-160.44.201.156-57188-443-6,64.227.132.71,57188,160.44.201.156,443,6,01/02/2023 07:27:20 AM,694509,10,9,4947.0,5608.0,1452.0,0.0,494.70000000000005,618.4811233982813,4096.0,0.0,623.111111111111,1362.1541253144267,15197.787213700614,27.357456850811147,38583.833333333336,65128.37872662595,154591.0,0.0,533238.0,59248.666666666664,75103.9020291223,157706.0,5.0,539918.0,67489.75,91710.22934648956,216371.0,0.0,0,0,0,0,220,192,14.39866150042692,12.958795350384227,0.0,4096.0,527.7500000000001,990.950308117362,981982.5131578947,1,2,0,9,18,0,0,0,0.0,555.5263157894736,494.7,623.1111111111111,0,0,0,10555,10,22103,0,260,0,295,64240,79,6,20,0,0,0,0,1.675236440203784E15,0.0,1.675236440203784E15,1.675236440203784E15,NeedManualLabel
64.227.132.71-160.44.201.156-57190-443-6,64.227.132.71,57190,160.44.201.156,443,6,01/02/2023 07:27:21 AM,736639,12,10,5383.0,5608.0,1452.0,0.0,448.5833333333333,624.1418047401106,2920.0,0.0,560.8000000000001,961.7872021514022,14920.469863800314,29.865375034446995,35078.047619047626,66465.97443690733,166443.0,0.0,563180.0,51198.181818181816,76301.93657544765,167393.0,3.0,570206.0,63356.22222222223,94236.10380551843,224889.0,0.0,0,0,0,0,260,212,16.290204564243815,13.57517047020318,0.0,2920.0,477.86956521739137,766.2725781545498,587173.6640316206,1,2,0,9,21,0,0,0,0.0,499.59090909090907,448.5833333333333,560.8,0,0,0,10991,12,21485,0,244,0,254,64240,84,7,20,0,0,0,0,1.675236441416468E15,0.0,1.675236441416468E15,1.675236441416468E15,NeedManualLabel
64.227.132.71-160.44.201.156-57200-443-6,64.227.132.71,57200,160.44.201.156,443,6,01/02/2023 07:27:22 AM,735182,9,9,1742.0,5608.0,847.0,0.0,193.55555555555554,303.60299369040774,2920.0,0.0,623.1111111111112,998.4907917007102,9997.524422523946,24.48373327965048,43246.0,72155.00036033538,169727.0,0.0,562020.0,70252.5,83080.80013542755,170692.0,22.0,568418.0,71052.25,97070.39393546167,220346.0,0.0,0,0,0,0,200,192,12.24186663982524,12.24186663982524,0.0,2920.0,386.84210526315786,734.1495656848963,538975.5847953218,1,2,0,8,17,0,0,0,1.0,408.3333333333333,193.55555555555554,623.1111111111111,0,0,0,7350,9,14276,0,96,0,311,64240,65,4,20,0,0,0,0,1.675236442282981E15,0.0,1.675236442282981E15,1.675236442282981E15,NeedManualLabel
137.184.8.198-64.227.132.71-36368-5900-6,137.184.8.198,36368,64.227.132.71,5900,6,01/02/2023 07:27:24 AM,530392,4,4,12.0,12.0,12.0,0.0,3.0,6.0,12.0,0.0,3.0,6.0,45.24955127528319,15.08318375842773,75770.28571428571,127740.41167241515,262843.0,1.0,529338.0,176446.0,152816.99640092393,266514.0,1.0,530234.0,176744.6666666667,152325.21233313062,266336.0,865.0,0,0,0,0,136,136,7.541591879213865,7.541591879213865,0.0,12.0,2.6666666666666665,5.291502622129181,28.0,1,2,0,2,7,0,0,0,1.0,3.0,3.0,3.0,0,0,0,0,0,0,0,1,0,1,29200,510,1,32,0,0,0,0,1.675236444298996E15,0.0,1.675236444298996E15,1.675236444298996E15,NeedManualLabel
137.184.8.198-64.227.132.71-51966-5900-6,137.184.8.198,51966,64.227.132.71,5900,6,01/02/2023 07:27:32 AM,514499,4,4,12.0,12.0,12.0,0.0,3.0,6.0,12.0,0.0,3.0,6.0,46.647320986046616,15.549106995348872,73499.85714285714,124146.00404554386,255310.0,88.0,513754.0,171251.3333333333,146776.67922505038,256437.0,1769.0,514261.0,171420.3333333333,147885.52402900474,257005.0,657.0,0,0,0,0,136,136,7.774553497674436,7.774553497674436,0.0,12.0,2.6666666666666665,5.291502622129181,28.0,1,2,0,2,7,0,0,0,1.0,3.0,3.0,3.0,0,0,0,0,0,0,0,1,0,1,29200,510,1,32,0,0,0,0,1.67523645201153E15,0.0,1.67523645201153E15,1.67523645201153E15,NeedManualLabel
137.184.8.198-64.227.132.71-55318-5900-6,137.184.8.198,55318,64.227.132.71,5900,6,01/02/2023 07:27:32 AM,513887,4,4,12.0,12.0,12.0,0.0,3.0,6.0,12.0,0.0,3.0,6.0,46.702874367322,15.567624789107333,73412.42857142857,124496.68329565671,255726.0,0.0,512852.0,170950.6666666667,148049.23738180258,257118.0,0.0,513738.0,171246.0,147542.30163244708,256977.0,880.0,0,0,0,0,136,136,7.783812394553666,7.783812394553666,0.0,12.0,2.6666666666666665,5.291502622129181,28.0,1,2,0,2,7,0,0,0,1.0,3.0,3.0,3.0,0,0,0,0,0,0,0,1,0,1,29200,510,1,32,0,0,0,0,1.675236452591758E15,0.0,1.675236452591758E15,1.675236452591758E15,NeedManualLabel
Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
123.56.105.106-64.227.132.71-15985-1900-17,123.56.105.106,15985,64.227.132.71,1900,17,01/02/2023 07:26:50 AM,6011164,2,3,180.0,712.0,90.0,90.0,90.0,0.0,252.0,218.0,237.33333333333334,17.473789896108208,148.39056129561595,0.8317856574866366,1502791.0,1596970.7707191554,3003296.0,4878.0,3253547.0,3253547.0,0.0,3253547.0,3253547.0,6006286.0,3003143.0,216.37467504308356,3003296.0,3002990.0,0,0,0,0,16,24,0.3327142629946546,0.4990713944919819,90.0,252.0,163.66666666666666,81.45100776949704,6634.266666666667,0,0,0,0,0,0,0,0,1.0,196.4,90.0,237.33333333333334,0,0,0,0,0,0,0,36,0,142,0,0,1,8,0,0,0,0,1.675236410047419E15,0.0,1.675236410047419E15,1.675236410047419E15,NeedManualLabel
58.218.179.130-64.227.132.71-12854-123-17,58.218.179.130,12854,64.227.132.71,123,17,01/02/2023 07:27:09 AM,3780912,55,2,440.0,736.0,8.0,8.0,8.0,0.0,440.0,296.0,368.0,101.82337649086284,311.036067488479,15.075727760921176,67516.28571428571,54076.4392697846,276636.0,123.0,3780912.0,70016.88888888888,53519.93359158622,276636.0,14654.0,123.0,123.0,0.0,123.0,123.0,0,0,0,0,440,16,14.546754857029205,0.528972903891971,8.0,440.0,20.413793103448278,67.6199478724454,4572.457350272231,0,0,0,0,0,0,0,0,0.0,20.771929824561404,8.0,368.0,0,0,0,1176,57,311,0,7,0,12,0,0,54,8,0,0,0,0,1.675236429148697E15,0.0,1.675236429148697E15,1.675236429148697E15,NeedManualLabel
58.218.179.130-64.227.132.71-52179-389-17,58.218.179.130,52179,64.227.132.71,389,17,01/02/2023 07:27:17 AM,3847252,51,0,3417.0,0.0,67.0,67.0,67.0,0.0,0,0,0,0,888.1664107264094,13.256215085468796,76945.04,45532.28465200291,208360.0,15306.0,3847252.0,76945.04,45532.28465200291,208360.0,15306.0,0,0,0,0,0,0,0,0,0,408,0,13.256215085468796,0.0,67.0,67.0,67.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,68.31372549019608,67.0,0.0,0,0,0,3417,51,888,1,67,0,0,0,0,50,8,0,0,0,0,1.675236437157378E15,0.0,1.675236437157378E15,1.675236437157378E15,NeedManualLabel
47.92.241.254-64.227.132.71-56750-123-17,47.92.241.254,56750,64.227.132.71,123,17,01/02/2023 07:26:39 AM,142811,4,0,32.0,0.0,8.0,8.0,8.0,0.0,0,0,0,0,224.07237537724686,28.009046922155857,47603.666666666664,921.0723822443779,48272.0,46553.0,142811.0,47603.666666666664,921.0723822443779,48272.0,46553.0,0,0,0,0,0,0,0,0,0,32,0,28.009046922155857,0.0,8.0,8.0,8.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,10.0,8.0,0.0,0,0,0,32,4,224,1,8,0,0,0,0,3,8,0,0,0,0,1.675236399262291E15,0.0,1.675236399262291E15,1.675236399262291E15,NeedManualLabel
47.114.113.255-64.227.132.71-4465-1900-17,47.114.113.255,4465,64.227.132.71,1900,17,01/02/2023 07:26:43 AM,4006482,2,3,180.0,712.0,90.0,90.0,90.0,0.0,252.0,218.0,237.33333333333334,17.473789896108208,222.6392131550822,1.2479776522145862,1001620.5,937430.9469880968,2255583.0,1986.0,3259104.0,3259104.0,0.0,3259104.0,3259104.0,4004496.0,2002248.0,1415221.896643067,3002961.0,1001535.0,0,0,0,0,16,24,0.4991910608858345,0.7487865913287517,90.0,252.0,163.66666666666666,81.45100776949704,6634.266666666667,0,0,0,0,0,0,0,0,1.0,196.4,90.0,237.33333333333334,0,0,0,0,0,0,0,36,0,142,0,0,1,8,0,0,0,0,1.675236403253542E15,0.0,1.675236403253542E15,1.675236403253542E15,NeedManualLabel
39.105.61.50-64.227.132.71-48975-123-17,39.105.61.50,48975,64.227.132.71,123,17,01/02/2023 07:27:17 AM,3857023,79,0,632.0,0.0,8.0,8.0,8.0,0.0,0,0,0,0,163.8569435546534,20.482117944331677,49449.01282051281,6587.418424036838,106053.0,45655.0,3857023.0,49449.01282051281,6587.418424036838,106053.0,45655.0,0,0,0,0,0,0,0,0,0,632,0,20.482117944331677,0.0,8.0,8.0,8.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,8.10126582278481,8.0,0.0,0,0,0,632,79,163,1,8,0,0,0,0,78,8,0,0,0,0,1.675236437198833E15,0.0,1.675236437198833E15,1.675236437198833E15,NeedManualLabel
141.98.11.18-64.227.132.71-55635-5060-17,141.98.11.18,55635,64.227.132.71,5060,17,01/02/2023 07:26:59 AM,18250,1,1,715.0,719.0,715.0,715.0,715.0,0.0,719.0,719.0,719.0,0.0,78575.34246575343,109.58904109589042,18250.0,0.0,18250.0,18250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,54.79452054794521,54.79452054794521,715.0,719.0,716.3333333333334,2.309401076758503,5.333333333333333,0,0,0,0,0,0,0,0,1.0,1074.5,715.0,719.0,0,0,0,0,0,0,0,357,0,359,0,0,0,8,0,0,0,0,1.675236419763457E15,0.0,1.675236419763457E15,1.675236419763457E15,NeedManualLabel
64.227.132.71-58.218.179.130-38437-389-17,64.227.132.71,38437,58.218.179.130,389,17,01/02/2023 07:27:17 AM,3007006,5,0,335.0,0.0,67.0,67.0,67.0,0.0,0,0,0,0,111.40649536449212,1.6627835129028674,751751.5,853226.6202744731,1860020.0,51578.0,3007006.0,751751.5,853226.6202744731,1860020.0,51578.0,0,0,0,0,0,0,0,0,0,40,0,1.6627835129028674,0.0,67.0,67.0,67.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,80.4,67.0,0.0,0,0,0,0,0,0,1,67,0,0,0,0,4,8,0,0,0,0,1.675236437163183E15,0.0,1.675236437163183E15,1.675236437163183E15,NeedManualLabel
14.136.216.157-64.227.132.71-65192-123-17,14.136.216.157,65192,64.227.132.71,123,17,01/02/2023 07:27:00 AM,3872473,79,0,632.0,0.0,8.0,8.0,8.0,0.0,0,0,0,0,163.20320374086535,20.40040046760817,49647.089743589735,11208.924723601902,129546.0,35839.0,3872473.0,49647.089743589735,11208.924723601902,129546.0,35839.0,0,0,0,0,0,0,0,0,0,632,0,20.40040046760817,0.0,8.0,8.0,8.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,8.10126582278481,8.0,0.0,0,0,0,632,79,163,1,8,0,0,0,0,78,8,0,0,0,0,1.675236420010152E15,0.0,1.675236420010152E15,1.675236420010152E15,NeedManualLabel
49.4.21.146-64.227.132.71-49121-123-17,49.4.21.146,49121,64.227.132.71,123,17,01/02/2023 07:27:36 AM,2339571,49,2,392.0,736.0,8.0,8.0,8.0,0.0,440.0,296.0,368.0,101.82337649086284,482.1396743249083,21.798868254051705,46791.420000000006,13091.772203649316,109455.0,383.0,2339571.0,48741.062500000015,9441.318985581413,111061.0,43825.0,383.0,383.0,0.0,383.0,383.0,0,0,0,0,392,16,20.944010675461442,0.854857578590263,8.0,440.0,21.846153846153847,71.34544095947096,5090.171945701358,0,0,0,0,0,0,0,0,0.0,22.274509803921568,8.0,368.0,0,0,0,1128,51,482,0,7,0,14,0,0,48,8,0,0,0,0,1.675236456244034E15,0.0,1.675236456244034E15,1.675236456244034E15,NeedManualLabel
172.104.238.162-64.227.132.71-29962-585-6,172.104.238.162,29962,64.227.132.71,585,6,01/02/2023 07:27:36 AM,863,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2317.497103128621,863.0,0.0,863.0,863.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1158.7485515643104,1158.7485515643104,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,20,0,0,0,0,1.675236456195394E15,0.0,1.675236456195394E15,1.675236456195394E15,NeedManualLabel
39.99.235.164-64.227.132.71-16421-123-17,39.99.235.164,16421,64.227.132.71,123,17,01/02/2023 07:27:37 AM,980238,20,0,160.0,0.0,8.0,8.0,8.0,0.0,0,0,0,0,163.2256656036595,20.40320820045744,51591.47368421053,13192.989832013149,105787.0,46448.0,980238.0,51591.47368421053,13192.989832013149,105787.0,46448.0,0,0,0,0,0,0,0,0,0,160,0,20.40320820045744,0.0,8.0,8.0,8.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,8.4,8.0,0.0,0,0,0,160,20,163,1,8,0,0,0,0,19,8,0,0,0,0,1.675236457576555E15,0.0,1.675236457576555E15,1.675236457576555E15,NeedManualLabel
180.101.183.12-64.227.132.71-12898-389-17,180.101.183.12,12898,64.227.132.71,389,17,01/02/2023 07:26:56 AM,3796688,46,0,3082.0,0.0,67.0,67.0,67.0,0.0,0,0,0,0,811.7601446313207,12.115823054198817,84370.84444444446,70820.00895771413,371176.0,22557.0,3796688.0,84370.84444444446,70820.00895771413,371176.0,22557.0,0,0,0,0,0,0,0,0,0,368,0,12.115823054198817,0.0,67.0,67.0,67.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,68.45652173913044,67.0,0.0,0,0,0,3082,46,811,1,67,0,0,0,0,45,8,0,0,0,0,1.675236416716786E15,0.0,1.675236416716786E15,1.675236416716786E15,NeedManualLabel
39.99.235.164-64.227.132.71-46042-123-17,39.99.235.164,46042,64.227.132.71,123,17,01/02/2023 07:27:37 AM,1016202,21,2,168.0,736.0,8.0,8.0,8.0,0.0,440.0,296.0,368.0,101.82337649086284,889.5869128381955,22.6332953487594,46191.000000000015,18940.449212755022,104333.0,77.0,1016202.0,50810.1,13158.166421216181,106488.0,46114.0,77.0,77.0,0.0,77.0,77.0,0,0,0,0,168,16,20.665182709736843,1.9681126390225565,8.0,440.0,38.0,103.83264126133143,10781.217391304348,0,0,0,0,0,0,0,0,0.0,39.65217391304348,8.0,368.0,0,0,0,904,23,889,0,7,0,32,0,0,20,8,0,0,0,0,1.675236457573868E15,0.0,1.675236457573868E15,1.675236457573868E15,NeedManualLabel
180.101.183.12-64.227.132.71-29583-123-17,180.101.183.12,29583,64.227.132.71,123,17,01/02/2023 07:26:48 AM,3783777,51,2,408.0,736.0,8.0,8.0,8.0,0.0,440.0,296.0,368.0,101.82337649086284,302.34339920138,14.007167969994002,72764.9423076923,59682.60872886574,251721.0,819.0,3783777.0,75675.54,59270.70313442712,251721.0,14685.0,819.0,819.0,0.0,819.0,819.0,0,0,0,0,408,16,13.478595593767814,0.5285723762261888,8.0,440.0,21.333333333333332,70.0361092849509,4905.056603773585,0,0,0,0,0,0,0,0,0.0,21.735849056603772,8.0,368.0,0,0,0,1144,53,302,0,7,0,13,0,0,50,8,0,0,0,0,1.675236408711503E15,0.0,1.675236408711503E15,1.675236408711503E15,NeedManualLabel
39.105.61.50-64.227.132.71-52179-123-17,39.105.61.50,52179,64.227.132.71,123,17,01/02/2023 07:27:17 AM,3879646,81,0,648.0,0.0,8.0,8.0,8.0,0.0,0,0,0,0,167.02554820723333,20.878193525904166,48495.57499999999,6683.201589655569,106525.0,43697.0,3879646.0,48495.57499999999,6683.201589655569,106525.0,43697.0,0,0,0,0,0,0,0,0,0,648,0,20.878193525904166,0.0,8.0,8.0,8.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,8.098765432098766,8.0,0.0,0,0,0,648,81,167,1,8,0,0,0,0,80,8,0,0,0,0,1.675236437191237E15,0.0,1.675236437191237E15,1.675236437191237E15,NeedManualLabel
101.200.231.209-64.227.132.71-25156-123-17,101.200.231.209,25156,64.227.132.71,123,17,01/02/2023 07:27:20 AM,3854184,78,2,624.0,736.0,8.0,8.0,8.0,0.0,440.0,296.0,368.0,101.82337649086284,352.8632779337987,20.756663407870512,48787.139240506345,15516.445024499402,145143.0,210.0,3854184.0,50054.33766233765,13950.097146059017,145143.0,43923.0,210.0,210.0,0.0,210.0,210.0,0,0,0,0,624,16,20.23774682267375,0.5189165851967628,8.0,440.0,16.888888888888896,57.35503465259175,3289.6,0,0,0,0,0,0,0,0,0.0,17.1,8.0,368.0,0,0,0,1360,80,352,0,7,0,9,0,0,77,8,0,0,0,0,1.675236440804946E15,0.0,1.675236440804946E15,1.675236440804946E15,NeedManualLabel
39.105.61.50-64.227.132.71-44357-123-17,39.105.61.50,44357,64.227.132.71,123,17,01/02/2023 07:27:17 AM,3868438,80,2,640.0,736.0,8.0,8.0,8.0,0.0,440.0,296.0,368.0,101.82337649086284,355.69912197119356,21.19718604770194,47758.493827160506,9949.84015088114,105446.0,280.0,3868438.0,48967.56962025317,6618.534994926387,106270.0,45109.0,280.0,280.0,0.0,280.0,280.0,0,0,0,0,640,16,20.680181509953115,0.5170045377488278,8.0,440.0,16.67469879518073,56.66786167806464,3211.2465471642668,0,0,0,0,0,0,0,0,0.0,16.878048780487806,8.0,368.0,0,0,0,1376,82,355,0,7,0,8,0,0,79,8,0,0,0,0,1.675236437187673E15,0.0,1.675236437187673E15,1.675236437187673E15,NeedManualLabel
